date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:53:49	20707/20707	---M--	200	added ('OK')	text/html	etag:%2263ef482d-50e3%22	https://ubg365.github.io/category/shooting/	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/category/shooting/index.html	(from https://ubg365.github.io/)
20:53:57	17120/17120	URF---	200	added ('OK%20(cached)')	application/woff		https://ubg365.github.io/g-switch-3/assets/data/verdanab.woff	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/g-switch-3/assets/data/verdanab.woff	(from https://ubg365.github.io/g-switch-3/)
20:53:59	9339/9339	---M--	404	error ('Not%20Found')	text/html	etag:%2263cf03be-247b%22	https://ubg365.github.io/shooting/	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/shooting/index.html	(from https://ubg365.github.io/category/shooting/)
20:54:01	9339/9339	---M--	404	error ('Not%20Found')	text/html	etag:%2263cf03be-247b%22	https://ubg365.github.io/g-switch-3/assets/data/MeiryoUI.eot?	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/g-switch-3/assets/data/MeiryoUId41d.html	(from https://ubg365.github.io/g-switch-3/)
20:54:04	9339/9339	---M--	404	error ('Not%20Found')	text/html	etag:%2263cf03be-247b%22	https://ubg365.github.io/g-switch-3/assets/data/MeiryoUI.ttf	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/g-switch-3/assets/data/MeiryoUI.html	(from https://ubg365.github.io/g-switch-3/)
20:55:00	17808/17808	URF---	200	added ('OK%20(cached)')	application/woff		https://ubg365.github.io/g-switch-3/assets/data/verdanai.woff	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/g-switch-3/assets/data/verdanai.woff	(from https://ubg365.github.io/g-switch-3/)
20:55:02	9339/9339	---M--	404	error ('Not%20Found')	text/html	etag:%2263cf03be-247b%22	https://ubg365.github.io/g-switch-3/assets/data/MeiryoUIBold.ttf	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/g-switch-3/assets/data/MeiryoUIBold.html	(from https://ubg365.github.io/g-switch-3/)
20:55:03	17816/17816	URF---	200	added ('OK%20(cached)')	application/woff		https://ubg365.github.io/g-switch-3/assets/data/verdanaz.woff	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/g-switch-3/assets/data/verdanaz.woff	(from https://ubg365.github.io/g-switch-3/)
20:55:05	9339/9339	---M--	404	error ('Not%20Found')	text/html	etag:%2263cf03be-247b%22	https://ubg365.github.io/g-switch-3/assets/data/UnDotum.ttf	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/g-switch-3/assets/data/UnDotum.html	(from https://ubg365.github.io/g-switch-3/)
20:55:12	61020/61020	URF---	200	added ('OK%20(cached)')	application/woff		https://ubg365.github.io/g-switch-3/assets/data/YaHei%20Bold.woff	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/g-switch-3/assets/data/YaHei%20Bold.woff	(from https://ubg365.github.io/g-switch-3/)
20:55:15	9339/9339	---M--	404	error ('Not%20Found')	text/html	etag:%2263cf03be-247b%22	https://ubg365.github.io/g-switch-3/assets/data/UnDotumBold.ttf	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/g-switch-3/assets/data/UnDotumBold.html	(from https://ubg365.github.io/g-switch-3/)
20:55:29	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	font/ttf	etag:W/%2263b66a39-150ec%22	https://ubg365.github.io/g-switch-3/assets/data/YaHei%20Bold.ttf	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/g-switch-3/assets/data/YaHei%20Bold.ttf	(from https://ubg365.github.io/g-switch-3/)
20:55:32	9339/9339	---M--	404	error ('Not%20Found')	text/html	etag:%2263cf03be-247b%22	https://ubg365.github.io/g-switch-3/assets/data/verdana.ttf	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/g-switch-3/assets/data/verdana.html	(from https://ubg365.github.io/g-switch-3/)
20:56:25	60492/60492	URF---	200	added ('OK%20(cached)')	application/woff		https://ubg365.github.io/g-switch-3/assets/data/YaHei.woff	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/g-switch-3/assets/data/YaHei.woff	(from https://ubg365.github.io/g-switch-3/)
20:56:27	9339/9339	---M--	404	error ('Not%20Found')	text/html	etag:%2263cf03be-247b%22	https://ubg365.github.io/g-switch-3/assets/data/verdanab.ttf	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/g-switch-3/assets/data/verdanab.html	(from https://ubg365.github.io/g-switch-3/)
20:56:28	4772/4772	URF---	200	added ('OK%20(cached)')	application/woff		https://ubg365.github.io/g-switch-3/flixel/fonts/nokiafc22.woff	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/g-switch-3/flixel/fonts/nokiafc22.woff	(from https://ubg365.github.io/g-switch-3/)
20:56:30	9339/9339	---M--	404	error ('Not%20Found')	text/html	etag:%2263cf03be-247b%22	https://ubg365.github.io/g-switch-3/assets/data/verdanai.ttf	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/g-switch-3/assets/data/verdanai.html	(from https://ubg365.github.io/g-switch-3/)
20:56:37	17484/17484	URF---	200	added ('OK%20(cached)')	application/woff		https://ubg365.github.io/g-switch-3/flixel/fonts/monsterrat.woff	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/g-switch-3/flixel/fonts/monsterrat.woff	(from https://ubg365.github.io/g-switch-3/)
20:56:39	9339/9339	---M--	404	error ('Not%20Found')	text/html	etag:%2263cf03be-247b%22	https://ubg365.github.io/g-switch-3/assets/data/verdanaz.ttf	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/g-switch-3/assets/data/verdanaz.html	(from https://ubg365.github.io/g-switch-3/)
20:56:57	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	application/javascript	etag:W/%2263ef482d-781%22	https://ubg365.github.io/js/main.js	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/js/main.js	(from https://ubg365.github.io/g-switch-3/)
20:57:48	92623/92623	URF---	200	added ('OK%20(cached)')	image/png		https://ubg365.github.io/gun-mayhem-2/gun-mayhem-2.png	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/gun-mayhem-2/gun-mayhem-2.png	(from https://ubg365.github.io/gun-mayhem-2/)
20:57:50	9339/9339	---M--	404	error ('Not%20Found')	text/html	etag:%2263cf03be-247b%22	https://ubg365.github.io/g-switch-3/assets/data/YaHei.ttf	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/g-switch-3/assets/data/YaHei.html	(from https://ubg365.github.io/g-switch-3/)
20:57:58	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	application/javascript	etag:W/%2263b7c6e4-146fa%22	https://ubg365.github.io/gun-mayhem-2/ruffle.js	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/gun-mayhem-2/ruffle.js	(from https://ubg365.github.io/gun-mayhem-2/)
20:58:02	8882538/8882538	URF---	200	added ('OK%20(cached)')	application/x-shockwave-flash		https://ubg365.github.io/gun-mayhem-2/gun-mayhem-2.swf	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/gun-mayhem-2/gun-mayhem-2.swf	(from https://ubg365.github.io/gun-mayhem-2/)
20:58:19	8689/8689	URF---	200	added ('OK%20(cached)')	image/png		https://ubg365.github.io/rooftop-snipers/img/thumb.png	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/rooftop-snipers/img/thumb.png	(from https://ubg365.github.io/rooftop-snipers/)
20:59:13	0/0	--F---	200	added ('OK%20(cached)')	application/ttf		https://ubg365.github.io/g-switch-3/flixel/fonts/nokiafc22.ttf	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/g-switch-3/flixel/fonts/nokiafc22.ttf	(from https://ubg365.github.io/g-switch-3/)
20:59:16	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	application/javascript	etag:W/%2263b66bb2-2c3%22	https://ubg365.github.io/rooftop-snipers/TemplateData/UnityProgress.js	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/rooftop-snipers/TemplateData/UnityProgress.js	(from https://ubg365.github.io/rooftop-snipers/)
20:59:29	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	application/javascript	etag:W/%2263b66bb2-248fc%22	https://ubg365.github.io/rooftop-snipers/TemplateData/UnityLoader.js	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/rooftop-snipers/TemplateData/UnityLoader.js	(from https://ubg365.github.io/rooftop-snipers/)
20:59:40	8272/8272	URF---	200	added ('OK%20(cached)')	image/jpeg		https://ubg365.github.io/getaway-shootout/img/images.jpg	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/getaway-shootout/img/images.jpg	(from https://ubg365.github.io/getaway-shootout/)
21:00:33	0/0	--F---	200	added ('OK%20(cached)')	application/ttf		https://ubg365.github.io/g-switch-3/flixel/fonts/monsterrat.ttf	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/g-switch-3/flixel/fonts/monsterrat.ttf	(from https://ubg365.github.io/g-switch-3/)
21:00:40	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	application/javascript	etag:W/%2263b66a52-26a24%22	https://ubg365.github.io/getaway-shootout/Build/UnityLoader.js	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/getaway-shootout/Build/UnityLoader.js	(from https://ubg365.github.io/getaway-shootout/)
21:00:55	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	application/json	etag:W/%2263b669c5-1de%22	https://ubg365.github.io/fireboy-and-watergirl-elements/manifest.json	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/fireboy-and-watergirl-elements/manifest.json	(from https://ubg365.github.io/fireboy-and-watergirl-elements/)
21:00:55	7809/7809	URF---	200	added ('OK%20(cached)')	image/png		https://ubg365.github.io/fireboy-and-watergirl-elements/icon-60x60.png	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/fireboy-and-watergirl-elements/icon-60x60.png	(from https://ubg365.github.io/fireboy-and-watergirl-elements/)
21:00:56	67442/67442	URF---	200	added ('OK%20(cached)')	image/png		https://ubg365.github.io/fireboy-and-watergirl-elements/icon-256x256.png	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/fireboy-and-watergirl-elements/icon-256x256.png	(from https://ubg365.github.io/fireboy-and-watergirl-elements/)
21:00:56	148570/148570	URF---	200	added ('OK%20(cached)')	image/png		https://ubg365.github.io/fireboy-and-watergirl-elements/icon-512x512.png	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/fireboy-and-watergirl-elements/icon-512x512.png	(from https://ubg365.github.io/fireboy-and-watergirl-elements/)
21:00:56	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263b4760b-247b%22	https://ubg365.github.io/rooftop-snipers/TemplateData/progressLogo.Light.png	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/rooftop-snipers/TemplateData/progressLogo.Light.71.delayed	(from https://ubg365.github.io/rooftop-snipers/TemplateData/style.css)
21:00:56	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	application/javascript	etag:W/%2263b669c5-150f6%22	https://ubg365.github.io/fireboy-and-watergirl-elements/bower_components/requirejs/require.js	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/fireboy-and-watergirl-elements/bower_components/requirejs/require.js	(from https://ubg365.github.io/fireboy-and-watergirl-elements/)
21:00:56	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263cf03be-247b%22	https://ubg365.github.io/rooftop-snipers/TemplateData/progressEmpty.Light.png	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/rooftop-snipers/TemplateData/progressEmpty.Light.png	(from https://ubg365.github.io/rooftop-snipers/TemplateData/style.css)
21:00:56	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	application/javascript	etag:W/%2263b669c5-2e5ebc%22	https://ubg365.github.io/fireboy-and-watergirl-elements/fireboy-and-watergirl-elements.min.js	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/fireboy-and-watergirl-elements/fireboy-and-watergirl-elements.min.js	(from https://ubg365.github.io/fireboy-and-watergirl-elements/)
21:00:57	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263b4760b-247b%22	https://ubg365.github.io/rooftop-snipers/TemplateData/progressFull.Light.png	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/rooftop-snipers/TemplateData/progressFull.Light.png	(from https://ubg365.github.io/rooftop-snipers/TemplateData/style.css)
21:00:57	1476/1476	---M--	200	added ('OK')	image/png	etag:%2263b66bb2-5c4%22	https://ubg365.github.io/rooftop-snipers/TemplateData/progressLogo.Dark.png	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/rooftop-snipers/TemplateData/progressLogo.Dark.png	(from https://ubg365.github.io/rooftop-snipers/TemplateData/style.css)
21:00:57	93/93	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://ubg365.github.io/fireboy-and-watergirl-elements/version.js	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/fireboy-and-watergirl-elements/version.js	(from https://ubg365.github.io/fireboy-and-watergirl-elements/)
21:00:57	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	application/javascript	etag:W/%2263ef482d-1e40%22	https://ubg365.github.io/themes/plugins/raty/jquery.raty.min.js	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/themes/plugins/raty/jquery.raty.min.js	(from https://ubg365.github.io/about-us.html)
21:00:58	114/114	---M--	200	added ('OK')	image/png	etag:%2263b66bb2-72%22	https://ubg365.github.io/rooftop-snipers/TemplateData/progressEmpty.Dark.png	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/rooftop-snipers/TemplateData/progressEmpty.Dark.png	(from https://ubg365.github.io/rooftop-snipers/TemplateData/style.css)
21:00:58	93/93	---M--	200	added ('OK')	image/png	etag:%2263b66bb2-5d%22	https://ubg365.github.io/rooftop-snipers/TemplateData/progressFull.Dark.png	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/rooftop-snipers/TemplateData/progressFull.Dark.png	(from https://ubg365.github.io/rooftop-snipers/TemplateData/style.css)
21:00:58	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263cf03be-247b%22	https://ubg365.github.io/rooftop-snipers/TemplateData/webgl-logo.png	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/rooftop-snipers/TemplateData/webgl-logo.png	(from https://ubg365.github.io/rooftop-snipers/TemplateData/style.css)
21:00:59	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263cf03be-247b%22	https://ubg365.github.io/rooftop-snipers/TemplateData/fullscreen.png	C:/Users/viral/Desktop/test/https___ubg365.github.io_/ubg365.github.io/rooftop-snipers/TemplateData/fullscreen.png	(from https://ubg365.github.io/rooftop-snipers/TemplateData/style.css)
